user_id,business_id,compliment_count,date,text
RRiInTOF9bWnGZ6YqM-_7w,1feuZITxuTrl9mr7V11kwQ,0,2011-04-12 20:35:46,Y E S !!!
7Ju_RQfW5vEo1ExxauUQMg,XhtNkYVPvhuwboUixnsh0Q,0,2012-04-03 00:32:06,Chargrilled oysters FTW!
oYn4yU4hI8w9vMQkR9bx1w,Lw156sSsmEwvY-PJkr3uXQ,0,2013-08-22 03:03:52,I'm stupid to have never been here before.....just...plain....stupid.
z2BOp19dSEtng_doCp7bwQ,w520vYWEpEYBf90rSr9NVA,0,2010-12-10 03:00:20,Great place for Thai!
PKELYRWN8kkZFsIlhBKL9w,UxbUIb5mVl7nok9J6zv4VQ,0,2015-01-15 02:04:38,Monday mornings are slow and quiet. Shopping zen!
0wkV8H_VSJTTwM2172KyLw,u7_3L1NBWgxhBM_B-cmmnA,0,2016-08-23 19:23:05,Decent pizza. Awesome affogato
KJEpLDLti_CWD9Id1TuGkw,KhKcgF3zi6J_M6HBzkFkLg,0,2014-03-16 13:59:31,Good service and ambience. Large portions.
yk4RXXV2gd87ZD7zj5fO4Q,WKMJwqnfZKsAae75RMP6jA,0,2013-02-16 16:34:55,Great atmosphere. Huge seating space.
xqvAeGXOtCKd5z3b7kUauA,wMMGNjWlsxjCkB6P5_X9Qg,0,2011-01-07 17:55:21,A RIDICULOUS amount of people here. Do not come at lunch time if you have a time limit
0nqUmhc2qGmI9UsWR4HPhQ,JIvfg4W979rqqfGDRD4MXA,0,2013-05-29 15:48:23,Cute cafe and friendly staff!
gNTDu5n7sBjeifn8dZ7AvA,Bxik_WYT_nJqmCq6DS9bpA,0,2017-06-22 23:34:09,I love this store. Find great stuff especially on half price saturdays!
JJ-BnxdVAJn5qaVQ47f39w,GUuX7S-cF-iPLyJ01ZxKZA,0,2012-05-27 18:40:29,Great burger!
uw-tZrKs3nasMsoxSvWa3w,A4-2jEraYJ2w2grn_uXlHw,0,2011-10-02 01:04:11,A place that knows how to treat people like guests... Loving it.
alF_72E35Q4bIsw5MXyZBQ,eWzMF5AFIAiyixTWor9uOw,0,2010-12-18 03:26:07,Live music at its finest!
ly1ggz7Rgeem8ZQorCUxSQ,7i5bzLoIGp9PQj3JxHNWag,0,2016-04-22 02:52:14,Many issues with the lanes. Balls gets stuck and the pins are falling after coming down.  An update is needed to the lanes
RazpBXUfxdN2jDemtXfy2g,wrgtmWOkq1FwnlSgl6QcJg,0,2017-03-09 02:46:19,Go early. Seriously! Go up and just chat with the bartenders and you just might find yourself on the other end of some free tastes and education.
3VKBrlkA6s2bXxVXA1thuw,H1_Xq-wIpH7A1Zlf69tTJw,0,2013-05-16 23:34:52,Prices aren't half bad. $26 pedi mani. $25 gellac.
x5pEkFQD0vriOZppFjwdbQ,RCy4M2ND4YK0uRbodV_v8g,0,2015-06-29 23:47:29,Central territory close to everything yet off the main beaten touristy path of downtown.
YAIxImxlu3jlSdG91T2Pig,sNP0PovNW1RQnfDQogOuVQ,0,2011-10-19 00:13:21,Looking forward to sampling the new chef's menu!
JZItnTgEJn_n2F2jOdVWaQ,1Hd-0f0gWvI7y9CI_3kFVg,0,2016-01-09 00:13:43,"Great food, great beer, great service."
7YWk9d6UWKCjdJU0HZTLZQ,V1o_BeHcTehuFD7ue-8H2A,0,2015-06-05 19:45:03,Overpriced coffee with too much attitude.
oeKfqWJc7XA4c8FoUuxAdA,dRaNZxDVOBKBg3-Iv3eoAg,0,2016-02-20 02:45:40,A great place for meal. Tasty food and friendly service make you feel like family.
_kqQ9gxPkpDHqOiFtchhGQ,y0CPKGHQBPH-maFgP5IFYg,0,2011-10-09 20:13:38,Looks like I'm the token Panther fan for the game... I've survived.
lGFROdyJ0U6biMsim-xScA,hvt1PaSmSZq1cqv4W04ZYw,0,2010-12-01 18:24:56,Mercedes ml320 needed collision repair my front grill and head lamps needed to be replaced
xZJdZf0aZC2U3sj5VeloCA,zwd4dyQ5ovnjVojWfAuhMw,0,2011-12-28 19:49:11,Mmmmmm. Food.
rC5qUOgaA_w4ritXU5gc8Q,i9DXaiUCPh0yaBcNboeARA,0,2016-08-18 02:42:30,"Super busy location, even with two lanes!  Not the most pleasant ChickfilA staff I've encountered..."
2yAozBtoQuWjsSOG19XzBQ,YVGvWVxodoInrKBTPCfEgQ,0,2014-06-22 16:36:41,Good food
JSzIwMqdSI74_ztnbWzsEA,Zre8y_XnmF0Pt2Lj5GhmVw,1,2014-06-23 22:38:48,A large pinkish cement phallic welcome to us!
GDwcViZvlCqsTMbOmuI1Qg,wM1wlkJ8N4XBREgbSChuwA,0,2016-04-24 19:29:00,Must ride. The houses along the Saint Charles street line are amazing!
MUO1oi3Yg435GY5TWYHtCg,k8hFz4Gty5dHlDV4Wt8FqA,0,2013-11-30 17:28:10,Supporting Small Business Saturday!
gyMSJrfyGPdcOeYBK2cqmA,tvSeV5tst5W4-o5wHWIkbA,0,2014-09-01 14:15:02,$10/day for wifi
0xUnSqeKxI0V5RFZFAkULQ,t0zwddmbOGQOADrAxEPHQQ,0,2015-05-25 00:11:06,"Love the beer! Close to home too. Great selections, and always something new to try."
E_9Mix_1Z2njw4ct7VRCGw,mlaj6BRLOVtlEMRTZhUVvw,0,2012-05-26 10:52:04,What do I have to do to be a Duke here????
hYPVPwbAdcaPeqJ2N_PAcA,j8b2wZvATUiEM8wcZ2AQIA,0,2012-10-10 22:30:44,Nice Furniture
hZ-ZtZ3bqZg6GhWepqj20g,ELUxZOuHj2MrMXV3mg3zVQ,0,2012-03-13 22:27:30,Stop 2....
x3-KBuZWnyLAMgj6Y9KVcQ,AGlh4ZDv6jnoiYfz7At9mw,0,2013-12-01 03:11:08,Well priced. Great food. The soup dumplings are well known for a very good reason.
A7KxOgzFP6shFTjV7x79KA,1CTNhKEqGbmG5r-sBbDoLg,0,2009-07-09 14:05:28,"Whatever you get, add a fried egg. You won't regret it."
Rr4cLb6Go91FT134o6RsKg,LItJN1BHOc7xajewGmlkTQ,0,2014-03-31 02:02:34,Take-Out Ice Cream
Xm3E_dtp-BznXhj6EXHkGA,QZNgG4zxTPiLUoVjJLEcrg,0,2013-12-17 23:10:42,"Fixing on this old body.  By the way,  they have an urgent care side open until 8pm, no appointment required.  Be prepared to wait."
MO-ecGSRdYr4aF92G3Rc0g,1_BVWDzi5cVqWxNe9bOMMQ,0,2012-10-21 19:41:45,Try the Fanta flavors....yum.
I1MHrxdr98VXT-Dj-vEXLQ,XLrpiX-SgdGgfaEEAKg43A,0,2018-03-28 18:13:36,Great service they carried my groceries out  since my hands were full with a baby
RHJTM0hkdnx2fEIUnE9m2w,UjOq8dBVNv9weHrVDqm3kQ,0,2014-06-20 16:43:36,Great location. Quaint hotel. Management very helpful.
OywXBZti277Qi3iiIDNTKg,nYsNsyIppe_DTueBha1x9A,0,2015-02-03 16:48:56,Hibiscus margarita for the win
E2nzNB6LUX6dcY9yu_0p3w,QaOTMn7BVBx3xXrjRlVnCw,0,2011-05-03 23:33:36,Go Cards!
DwaaafwryFbW7C4E1gU1AA,AiIyJ4gXXKak1K1qTwqDqg,0,2015-01-11 17:07:12,Living Social has two tickets for $18
RP3r2n14hXC8zCDmOLUiUw,w9grvGu-5bHNucOeReHzfA,0,2017-08-02 22:43:08,"The bone-in pork chop is AMAZING!!! Great flavor, perfectly cooked and super juicy!"
1Bg0CcXE_6RMl5nnLGT4sg,nkzhe-nViX6e-lBdhDLbGg,0,2013-08-24 23:45:10,Great for when you need your fried food fix!!!
nZ191-7v2q398F_KnngZ9w,O9hmPhs7NFjpwjwN6Gtyag,0,2016-11-24 16:04:13,Food is good and well priced. They work with you if you have allergies! :) Try the Achari Chicken for something new
HuoP7ejN-LSwkO1UIgmtaw,ocVshQ6YKIWsmmxAGXgBYQ,0,2010-01-24 01:41:12,Pines of Rome concert!
VL12EhEdT4OWqGq0nIqkzw,xODBZmX4EmlVvbqtKN7YKg,0,2013-05-17 01:25:42,"Went to Burger King, ordered two meals, waited 25 minutes, never got the order. Cancelled the order and came here."
FGd6C0K-vb6C4RbMa5UCYw,Rzx2E5XgTeGU7FEbUZ-bGg,0,2012-10-17 20:09:04,Happy happy joy joy
nPXVprOV3ioobtAc_s7-CA,sn7Tig3_rVLYv0FRguh5oQ,0,2014-06-19 16:34:04,Cheap slices and they deliver
O093fsby0DSRcnMBp8vY1g,JZPFtLIIpClFFQAQ6RJngw,0,2011-08-07 22:57:43,Green enchiladas sound good tonight.
W67nXodRWTIa-d1NJlncvA,f82dhKNiUXsDVPMLqKYiIQ,0,2013-02-15 01:23:47,"lamb tikki masala, shrimp kashiri, veggie samosas & garlic naan wow za happy vday!"
wc6shzqAuV0pmczk9sPYaA,vQv4jvtw7oCuZ_jvDJ4xfQ,0,2009-12-18 16:35:48,Tight and compact
hoFp0sSzAB5e_ekzOeHHHQ,LH2uMiwN4ux3cufwZN-9QA,0,2016-05-02 16:15:04,These guys handle escrow for real estate services!
K0DXjziQyMGMRvAEvzipwQ,o996tDYd0KRgeuY9mDeAGg,0,2015-02-19 01:55:29,In business since 1930 (!)
wy9pCIs0OuV7fxakqP00Zg,jbJTF1zVmZsk4hea8hoeVA,0,2014-06-08 18:33:07,Amazing! Bam is the way to go in the morning! Highly recommend and will be back.
DEne4NSGx1yunoiekck2Qg,nRKndeZLQ3eDL10UMwS2rQ,0,2012-05-29 20:51:16,Local favorite
lrXpSIypfMxphU6_S_U4xg,u_0e1X9whtdIBURmiQCv_A,0,2014-03-24 01:48:29,Gluten free bowl! Just ask! No chips!
vvjhJcaSMorF-NorNwBgSA,-Or44IdY51Ukd618kikmtA,0,2015-06-05 20:47:51,"Try the blueberry mascarpone donut...amazing delicious goodness, is like u eat a slice of heaven if that was possible.."
GWcQhtqH1vTFmkC-s1nVMA,sroYm8E9BbnnLO3nhKjomg,0,2011-04-09 23:33:58,The Reuben sandwich is the best in the city!!!
JeB5mKuuFsrigziQ4cy29g,D_Q68UQW9YAARX7wQ6Fv6g,0,2012-03-18 23:24:17,#NFW Sponsors appreciation reception.
fSR8LJJ0Aa3w8HoaGyXYCA,5H8WYKx5hayYr9e88w5uug,0,2013-12-21 21:24:54,"Healthier Mexican food, yum"
UUlsjgTZVzzTwBL0fqWK9Q,vxWjLZMn3uzDQyOjAdwq3w,0,2013-08-20 23:14:28,Where else can you get a Russian River Damnation for $7 ????
UI5iHWHvcObJibwjgN3u5g,dNmqRPHBys4dWH4nReO7MA,0,2013-08-19 02:04:39,PM is one of those places that I struggle to narrow down what to order because there are so many great items to choose from.
pqSn2aLMq0fN88OVsJTZAw,riwJWxj4850tGBhRahDt7g,0,2012-01-09 22:44:50,Best sushi ever!
HItyXR46KOP1D6sgveVnWg,cef0ZciVTEqPtNIEwakO7g,0,2014-06-18 00:04:44,Everything's good came twice in one day enough said
AshBB8EMCttPOObB3ez6SQ,caSFK6m6kbifsD9ZF7bCNw,0,2016-07-31 03:36:14,"The service here could use some improvement, but I did enjoy the dive bar atmosphere."
zc96Xp6H2pa-NY0F6bulcQ,qwteAVKlwDz1aDUAQQcfiA,0,2014-06-08 00:58:47,They take reservations.
waY4AzngWdZ9JqYBrUUmew,7ytV0WcLaki205L5erUpXw,0,2012-03-14 13:37:34,Great groomers -request Lori
FXilzkC0tSzwPpIvnXMumQ,grVoVN3n0M7IV1jRUiHWHQ,0,2018-02-02 00:35:30,Best place to go for something special
Jk3RHyJqtGIENnpa27X6ww,u2mffNFFTyysmOTCe-EF5Q,0,2013-02-17 23:30:44,Awesome place
cZqR6gefC4HFYCrTZaQgLA,z0RrXXMvLyncxFmtxegK1Q,0,2013-02-12 02:23:41,Best burgers I have EVER eaten!!!
jO1yHOCVNcZAOjQkmqzhag,Ss6f5v_t5Vddiaz4ZOxL0g,0,2012-06-17 23:16:00,Buttering!!
vnGnamsrqhrBvcIHVeV2UQ,C-YKDqSWocx0JfRqbv6irw,0,2014-04-23 19:51:21,"This post office seems to be pretty speedy, and I have rarely had a line here."
Ug9bcl5h3ItmA36hhHUNXw,ggPodxIkmJa0-U9haEH0JA,0,2012-12-16 15:46:25,Pumpkin muffin = amazing
yBQEOTjFlZkjf3rcwDxAbA,RFyd1QjTkFTB03T4M-O7Pg,0,2011-07-19 00:09:56,The surf n' turf is inedible. Stay away!
sDwl6Te_useGTJswpewCRw,oFMpfE5J6f0ATRmsVXrFSg,0,2016-11-27 01:15:46,"Wow \nCrappy even for crappy pizza , just get a frozen one\nCouldn't even finish it"
HKVm5HSf0wk5HHWixaEVGA,KInoSyTm9ioQcY1RFQ4ISg,0,2015-01-11 19:15:07,Too loud
evVjF1TOaNwuUK7oY2k53w,PtgpBXbgBiBwEbaGHqjY3A,0,2017-03-20 05:10:57,Lagunitas IPA on tap!
1wznt1BOXSQBuJnQcLHLiw,rryEC-u2GnR0Z2_l_bUXtA,0,2010-02-28 22:14:28,Stonewalling
KvqDUPViBtOwiPyX-N4pgg,rUydZ_RoLnw5DYDyYtfF6Q,0,2012-08-08 16:59:36,Love the shellac!
Og6yjJPz6_AL884dqB-ogw,vXYQsKXJ0OEpoX_SK-90Cw,0,2013-02-03 21:21:39,Make sure they get your order right.
PsUgJaz3tw7OidJFkHIbKw,G6W3AfKY0UKAoyOyjyrGtA,0,2014-03-21 23:30:50,it's a byo
33v8c5ftrKuDGTw1ZQ2toQ,OshZe8R4Zhcy-TsjK5vJdg,0,2013-12-04 00:18:56,Based on terrible reviews of restaurant at the Omni Majestic. Seems like good thing this place exists.
LsARswmg5YuaPVxasrVEEQ,kfqgGm2hJUj4NXEkkk1qIA,0,2013-05-26 21:10:15,Race time!!!
xJFPLKIpb4c3CgQA7K7aJA,3zI7Ka2_ZsKh4UwbSFnXdw,0,2016-01-28 15:05:54,Butternut Squash Enchiladas were pretty good!
2OLohmwFrl8ru4w1mUXtyw,AQIi4IRvUxkurxNvlUD9hQ,0,2013-02-17 22:13:48,Also known as a smoothie king now....lol
pbyxWMCyRe8_NZihJToYKw,rB067lnTKVSiMU46z24BHg,0,2011-10-01 18:19:58,Refreshing beers at the bar!
jtsA266FL2dZVolvTiWPBQ,B5PEHctqz8NzPpa_5yP9cw,0,2014-06-17 17:49:02,Closed
paRtvTU_oNckXJkQmKwoMg,gkS491b-CEKgPiWJJ45Q0g,0,2011-09-30 20:24:06,Carleen is flawless with hair! Everyone should get their hair done by her :)
Q2Z-PJvvA_wjYtYh3usk0A,TwnzM8mJn_nT2PJf1x-9kQ,0,2012-01-07 17:53:16,"Breakfast Burritto....so good, even w/o meat...scarf it down with an Americano and some of that HOT SAUCE....no better way to start a day"
LJ4nZDrT5w4VDV8JhtqALw,knP_Le69wM8xv40B99ztCQ,0,2013-02-16 20:46:34,One of the best places for Galati!
-ne-7caCLAk2j3kD7tzBGw,gQCKrqkalAc--4cuW_C_Ow,0,2011-01-01 21:41:16,Plain and simple. Get the original pie. Wait get 2. You can eat a whole yourself.  It's that damn good.
pcSJ9Spz5-vo2NwZuEiUDg,jK14ZI9sfjOsWcPrCOQBcQ,0,2013-08-28 17:40:13,"Really good sausage however, they don't offer a small size anymore. A bit pricey, $8 with a soda."
fCvMnJU1Z-XhAjKg99wK3Q,OQNX0hkbM7fgBnHcGNPPXw,0,2016-08-25 14:58:06,In the former East Girard Gastropub.
DDaDaJVDZF6Mls9nCErj9w,wxlwVtzOMACy-mTccykQWw,0,2016-01-29 02:16:19,The food is fresh and delicious!
fNOwazj0GHqNxHyh24tnhA,t2ASUt5TzlPUiomdNsQLuA,0,2012-03-11 00:37:33,Wynton. Nuff said.
0G-QF457q_0Z_jKqh6xWiA,jtsckI_01hlbGLpEFwJu0A,0,2013-06-27 21:26:39,"Perfect pedi & gel mani from Kim today, even on my short nails, which is hella tricky!!"
a1pu9OpkUiqTLkvl-P39vw,vxV01zM5ubuueyT4ppmvLA,0,2018-03-30 14:09:14,Food is very good and staff is amazing
G-DiYyeFklugjFd1sRXTqQ,qISf5ojuYbD9h71NumGUQA,0,2013-12-20 05:52:42,"Amazing! You should try the 123 East and Tsingtao! Plus, Mike is perhaps the best server you will ever have. Riveting, hilarious and a wondrous time."
9X0dScBULQIs0mboU4T4qA,wx_s6Vkpm3fgB0een8Fhcg,0,2015-05-17 20:20:12,"I love this place. Great drinks, great staff, great entertainment."
nSPMtXJ-nZZG7YMV5C6oZw,0LDBC3w-qOH8LPz65I315w,0,2015-02-12 07:39:17,Smells like vomit in here but the Italian Beef is much better than expected. Not the best I've ever had but nothing outside of Chitown would be
v8v20odlEnoGEhnbAtJ0qw,Fi2aJPlbnkeVyRKErn0IBQ,0,2012-08-05 21:16:00,Great place to get a curry in Tampa. Buffet is good.
43LVgxajNyz8mkWmgbWn1g,vWjME92WddneF98IqzaNfQ,0,2015-06-04 21:11:32,"I chose the apple crumb for dessert, but others chose more creative options."
Hqd0Hwqsq4cY9PGqSfLq-w,smkZq4G1AOm4V6p3id5sww,0,2016-02-09 23:05:48,Tuesday is $4.99 Gyro Day. A great deal!
PUu2ONVKlnZayQg0SVNj1g,VCl3bfnW9mrq_OLrub1iew,0,2010-07-30 12:57:11,Cool place!
HQaIt9dEHWBZDFUh7QZAUg,DyIO3iCiYaREeSh4ypik8A,0,2012-03-31 21:33:56,Really great food/service!
P7OjR3fKVg-4b0mfYuNU5g,I_3LMZ_1m2mzR0oLIOePIg,0,2012-04-04 00:02:38,BBQ ribs. Here I come!!
zYFGMy1_thjMnvQLX6JNBw,Pv3MTWjVQ9hXyy1ndbxy2g,0,2014-03-18 19:08:10,I try to buy locally but they never seem to have the CDs I want. Off to Amazon.
icDTb08hmUaYbXDdAzMKYQ,ITOkOiX-hfsazVPpFFQVJA,0,2011-02-03 23:46:40,Sporting the WHPT FOUR Jersey!
fMN7iE05EJoR5_gYUJEWzA,lqwbnNd_SXzkIK_pkU2FkA,0,2013-03-13 22:39:38,Get the Julius with cranberry sauce.  Yum!
Uaq3sdU2zeVGTtYtn_7zfQ,KSaKp-tEI2b3kv4bYHVWYA,0,2014-10-02 04:18:23,"Nothing special. Kind of flavorless. Good service, good atmosphere."
lyvcuZIYS5RsM21HHcysVw,DJJtybSWY0BygESsSrabqg,0,2014-07-14 16:22:37,Love the Texan. Put mustard on it for a real treat.
zwlTm_3hPvXpG2kkSboh2g,Hz0p2RasO5tjll-AdjpJqw,0,2015-05-18 14:48:48,mmmm soft she'll crab poboy
67MIlXhSlz1NoXGxRPFFwg,D9EseNBc80Uyi58IMeMV4A,0,2012-03-11 23:00:10,Strawberries by the truck full straight from Florida. At peak and at a good price.
Xboji1Vw4hK0bubx9Cle5A,f8GG-nvuzMpcGIs3cbKUkw,0,2016-12-11 18:43:23,"Consistently good, standard Mexican fare, with surprises on the menu if you want to explore.  The fireplace makes the place nice and cozy when it is cold outside.  They even have a mariachi band that will be playing this Friday."
e1RzFSJAuwER1g8LwPl19A,-3Mc8R5c23FxrxlJn3ivww,0,2014-07-19 13:05:50,Spinach skillet is so tasty!! Surfer skillet's bland but good. Excellent coffee!
BHsZEpvVGEdFfBeHO1TShw,Eb1XmmLWyt_way5NNZ7-Pw,0,2013-12-22 20:27:05,Home.
RXETFA7TKWYB35FQT3IQ4g,FKrP06TDAKtxNG1vrRQcQQ,0,2011-05-07 20:57:44,Great dance routine to Donna Summer's Last Dance
T-Y2F2W1uYVZHNZn6CFJpA,3xHkEBrXjrTrAY3vpxy23A,0,2014-10-27 20:24:42,"All the soups I've tried have been delicious,  especially the lasagna soup..."
T9AtZPYC4W81rylyvOOmQQ,yZHiutcbym-xLGkmFhP-9A,0,2012-03-24 13:59:37,"Breakfast until 5, Brinner thereafter..."
dbQ7aBw_C2QhM_bpGH5vHg,b8UkNPuLxftPjvui-WzZ6Q,0,2014-06-25 02:28:34,Very clean. Kind staff. Equipment is in good working order and updated.
xmLLrhc34KMMx6e24MUqNQ,GrRrxHK9dWgibvUpcotxtw,0,2013-06-28 23:08:58,"Ian's fav pizza, and it's delicious!!!"
QaBNIUwzgN4v_5wjmlJOCg,W3csC6mg-osw62nrt438ww,0,2010-12-24 01:07:54,Is this place ever open when it's supposed to be?!
U9R5bmRb_RcgZHVOX7vvMw,wLylm-IRwFHSwdK__5DRzQ,0,2014-04-03 23:53:19,Time to work off that Cinnamon Bun I ate ;)
gsnUK0TqDoRHAyT38jtasw,Y7zk7-V3_K8Z4NUryPYJww,0,2012-06-07 15:38:26,"Just ordered a capp at the table, it came in a styro cup. :("
0JCRNiMisqMCXG632dtajw,PPcKiRY_-QoOx9JxPK01VQ,0,2013-08-24 21:44:50,$1:50 on Tuesdays
lRNxYoD-bq4XVJTvmc_esw,ipZ7neK1bjBAUrCqyCvB_Q,0,2012-04-06 14:53:10,Meaty treats for Easter dinner!
cemsjxwKO3QlUl_y_tlW7A,AQw0B8j9QV1RkFLLFiwkuw,0,2017-06-19 19:32:59,Food is good. Take a while to come out. Big portion. \nMany menu option.
aVD7pQkFE0u1ZB7XDlMumA,VqPzYKtIUvoALrD_1TjeNQ,0,2011-10-03 21:17:38,Getting dinner before class!!
sUzgjFFqfh-exTWgpguzyg,Rl42JbSMsmNW3LRjsTMYAg,0,2013-12-04 22:15:32,1st time here.. it's exactly like Chipotle
JLW2uULP_Q1KXHhToNljcQ,j8feOxyJqlIJWOi8su2qzw,0,2014-07-19 01:08:43,"Pizza, salads & the best sandwiches ever!!"
LPQBCLsfVVjZh_TbqRqGWA,EmBa8UWYRwM_3hagkqwtIg,0,2016-12-23 01:31:40,"Looks like @FlavorDave is punching above his Weight Class again, bringing @ModernTimesBeer #IPA to @SaguaroCorners. You done good, Dave!"
zdynuQmLEi58ZQL2kYiqCw,FeEawbq1Hcdfx3GFf1aLZQ,0,2015-02-09 02:02:56,One of the largest Starbucks I've been in in Tucson.
RJlbjBkI2tOzgAULazX09w,fim_wswKGdTt15vt9DFaoA,0,2013-02-10 19:57:24,Beer Cheese Dip is amazing here.  When I get cheese craving I come here for this or up the street for cheese curds! Really with hot cheese how can you go wrong!
V2VSU990q4sFcWnpp38Rwg,TpW2PPipD_Eq6csy8s2RSg,0,2011-04-26 22:29:59,Hair be gone!
ITVuuTIFLyvdcaai7aTnrA,rAe-1HU5Z-DuUXEbzASXDA,0,2017-10-04 22:16:58,Not as good as it used to be. Staff seems overwhelmed and underprepared.
rSBDXWgcVRLkRaSWFz4oZw,vvTaGfZe7A0XCkUWCeY8hw,0,2011-10-01 21:42:47,Martini time coming up soon!
Bok4NoUX0nRQP-OePPivdA,1UNJeHTsS7WS9RxRzHw06g,0,2013-06-05 14:36:08,Solid Bloody Mary
96DfLlif7HKINhQvgGgwWQ,JK5y33Om4fm9sZ0IEvmRlQ,0,2016-08-02 16:34:15,"Dude, it's free (but you should donate a few bucks) and I love it 10 times better than expensive Please Touch."
4KaMbMtPOqBQf2uPd_gFJQ,YVy2DgGfNmG5hWYbA7k8jg,0,2014-04-08 19:08:23,The chocolate chip cookies are fabulous!!!!
QOgIxPPtnMVylfEYS1xlaQ,GCCWrGIxEYXaeq1orbKbtA,0,2018-02-02 16:16:11,Reasonably priced and generous portions.
6IyfmSH0RMcmrVTQSZr29Q,xG7Qs7wlR72ogVW7-8rq4g,0,2013-09-19 06:00:58,"Great local bar, across the street from sunset beach. Food decent and prices just right. Ask for Ashley she treated us right and made a lot of suggestions on non touristy places to see, thx again Ashley!!"
v8svU5JLgN-Ega0nRbRS1A,JNBuXPEjE3eavcIUvUc49A,0,2016-06-21 03:02:10,"Ok, asked for a new drink and my waiter suggested a bikini tini... I said I wanted to be knocked on my butt... I think I need a second one already.... but it's good though... but I'm going back to my mojito's... I know I'm safe with those... I'm also trying new food, pics coming."
qjfMBIZpQT9DDtw_BWCopQ,GK46NYLPPCu3wA7q-UQbjw,0,2013-12-08 17:41:44,These ppl working here r so helpful. Buying a tv seems like so much work
BD9DofRcP2xogL-T3Aejyg,XZ_jM8hnMakTT5eObEtY8A,0,2016-01-08 21:54:39,love the place go there often close to home on the water yeah
_pR2N1LK01tkRHPTS9kUkQ,o69qp9QufFOLVnJRXyGFOQ,0,2015-09-16 20:42:56,Free medium sub on your birthday
kgY-1_4UBY8J71uMA-Uvzg,5bwz54LwCqSx48cF-n0_Tw,0,2011-05-13 00:34:52,Great place for the arts
f4dLioOMUxpLq9a1ph0REw,3GVNNbGCNa26iMpW4Llw-A,0,2011-01-30 19:25:06,"Get ranch, it's dee-lish!"
SW-VRbDMyNX19dBK-235bg,4dumsuFlbxmovgNMZ6XVtg,0,2011-04-16 21:10:31,"Found a place like Red Mango, whooo hooo!"
ppNoedoDIB4r9dscr8o5uQ,TzFf9js47P-sIoU8_QFLgw,0,2015-09-16 06:14:09,"Consistent, fresh, delicious chicken gyros and rice combo for lunch, and always so fast, too!"
vimEpZnvi38O0Vz5uaNj4g,9u4_k8-XC4RFETCeiQdO8w,0,2013-06-19 00:26:07,Offered water while I wait
_5swqa5xUdLar-Q-bBZSDA,3aY8m5w6UnxXbRMhEUPUMg,0,2012-08-04 23:25:22,Kobe Burger FTW!
0t-O5--DOfS55A620fO_GA,ieOR9n-MKmjT_tMgKi_zyQ,0,2011-07-13 02:15:46,Hitting the weights
3YhG4h4Ok654iVfqdmkuRg,YoyIPNJthD3LF7XQdz4Tiw,0,2013-05-24 04:54:19,"Beer, pizza & playoffs!"
cuJv4YHdTzOuW51d-arq7A,pDOmFcUzaCzh2ETvx6z4BQ,0,2013-06-09 03:43:44,"This place should take down the 'diner' in their name because this is no diner! This place is amazing, restaurant quality. Very clean, bathrooms smell good and are also very clean, food is great. Get the burgers!"
LbxJELh7_YndlOUeFLlKVw,pDpTQ45zmsItjdxX17xxgQ,0,2016-04-18 22:09:00,Calamari and chicken flatbread pizza
bFuBxs9E-AtepEQpQ0ISsQ,gK9CdFaCXmHoW8aLfXiSqg,0,2016-04-22 00:52:50,The food is great and the beer is decent - a nice place for lunch or dinner!
yzUdSIROsJFx-1NFZ3XKnA,lewqGloU_GAxjmyw8yZkTA,0,2012-05-24 21:13:45,"This place is the TRUTH!! Barb rocks, the store rocks. As they say in the church, YEEEEESS, I'm a believer!!!"
zHTRRd150JyLzmyWBzxe9w,5drbv3fz5FTvp_Z3d3aPSQ,0,2014-03-22 01:34:43,Habanero salsa is not to spicy.
phoMcYUbBJeAKUD0GE76GA,NFzfuIFghE-HnrodHpaT6A,0,2012-11-10 18:13:12,Bruuuuuunch!
UCnM1IOnRoKLgPMQ0w1gHQ,EfJ-1C8PH9TpGTskFqUvhQ,0,2013-12-01 01:54:57,Super slow unorganized service.
8Dwh7-ZA3_b8BvzKcAm2lg,gi9v-HcUdAn0Hye6QiFfJQ,0,2011-05-07 11:49:21,AAU gymnastics meet...convention parking only $5! So surprised
J82eUxgzvaICaAAM3EWRvA,zZrwsfZH_IzcDVqAviYkUQ,0,2010-02-27 05:19:19,Best lanes in Reno!
xqvAeGXOtCKd5z3b7kUauA,bhZwMd8aMcX__09hviRmSA,0,2013-12-28 00:09:06,Note: This place is not closed.
c-j3TV1F8rI6bQUD6nqGPQ,G5TI1eBlUFbrjQcpC4eNBg,0,2016-08-19 07:13:52,Love love love LaVida! Awesome LMT's who custom fit your massage to your needs.
nzfx0ElyVk7dq4vdTg_ncA,hBVsdHTJHDpoWynN1w91EA,0,2013-02-22 00:47:01,Great food
gByAs1ulSsJI2O-2QXbF3g,Btv9k1nfvwKroEZHPGaXEQ,0,2013-05-18 16:58:40,Fantastic buffet place if you have never tried Indian food. All the food i tried was very tasty.  They had several vegetable dishes and also had chicken dishes.  Some tofu dishes.
mFBADVb0LOlTbJFXspU-Kw,jV5AY0ww6_q86c_0DYPZ3A,0,2014-09-17 22:09:38,Kibble for kittehs.
iiu3bqTQyXy2Eu-jzO0T2Q,8j3blTZChklt3j89jxx0fw,0,2010-05-16 21:58:23,"Sightseeing in my own city. It's rare, so I like to do it all in one day."
